user_id,product_id,product_category,action,timestamp,session_id,segment,device,referrer,duration_seconds,scroll_depth,price,quantity,coupon_used
user_126,15,book,search,2024-07-14 21:04:40,sess_user_126_1,impulse_buyer,tablet,social,13,0,401000,0,False
user_126,15,book,purchase,2024-07-14 21:05:35,sess_user_126_1,impulse_buyer,tablet,social,2,0,315000,1,False
user_126,22,book,purchase,2024-07-14 21:06:03,sess_user_126_1,impulse_buyer,tablet,social,109,0,171000,1,False
user_126,12,book,view,2024-07-14 21:09:04,sess_user_126_1,impulse_buyer,tablet,social,1,26,209000,0,False
user_474,36,clothes,add_to_cart,2024-07-15 08:36:00,sess_user_474_2,deal_hunter,desktop,social,9,0,2661000,3,False
user_474,45,electronics,add_to_cart,2024-07-15 08:38:02,sess_user_474_2,deal_hunter,desktop,social,20,0,4070000,2,False
user_474,13,book,click,2024-07-15 08:38:43,sess_user_474_2,deal_hunter,desktop,social,3,0,205000,0,False
user_474,33,clothes,add_to_cart,2024-07-15 08:39:54,sess_user_474_2,deal_hunter,desktop,social,6,0,4961000,3,False
user_474,13,book,add_to_cart,2024-07-15 08:42:00,sess_user_474_2,deal_hunter,desktop,social,20,0,325000,1,False
user_474,9,book,add_to_cart,2024-07-15 08:42:53,sess_user_474_2,deal_hunter,desktop,social,8,0,422000,2,False
user_474,1,book,search,2024-07-15 08:43:14,sess_user_474_2,deal_hunter,desktop,social,6,0,450000,0,False
user_474,36,clothes,add_to_cart,2024-07-15 08:45:03,sess_user_474_2,deal_hunter,desktop,social,8,0,2668000,1,False
user_031,24,book,review_read,2024-07-15 09:02:00,sess_user_031_4,deal_hunter,mobile,email,254,71,265000,0,False
user_031,46,electronics,price_check,2024-07-15 09:07:54,sess_user_031_4,deal_hunter,mobile,email,10,0,6302000,0,False
user_031,10,book,click,2024-07-15 09:08:57,sess_user_031_4,deal_hunter,mobile,email,7,0,213000,0,False
user_031,32,clothes,price_check,2024-07-15 09:10:47,sess_user_031_4,deal_hunter,mobile,email,24,0,2983000,0,False
user_031,36,clothes,click,2024-07-15 09:12:44,sess_user_031_4,deal_hunter,mobile,email,10,0,2853000,0,False
user_031,50,electronics,price_check,2024-07-15 09:14:32,sess_user_031_4,deal_hunter,mobile,email,32,0,9358000,0,False
user_031,25,book,search,2024-07-15 09:15:42,sess_user_031_4,deal_hunter,mobile,email,3,0,190000,0,False
user_311,32,clothes,purchase,2024-07-15 09:25:00,sess_user_311_2,deal_hunter,mobile,organic_search,154,0,3352000,3,True
user_311,16,book,price_check,2024-07-15 09:29:18,sess_user_311_2,deal_hunter,mobile,organic_search,29,0,301000,0,False
user_311,9,book,add_to_cart,2024-07-15 09:31:00,sess_user_311_2,deal_hunter,mobile,organic_search,14,0,259000,1,False
user_426,34,clothes,purchase,2024-07-15 09:40:00,sess_user_426_3,price_sensitive,desktop,organic_search,73,0,1708000,2,True
user_426,25,book,view,2024-07-15 09:42:29,sess_user_426_3,price_sensitive,desktop,organic_search,67,35,147000,0,False
user_426,34,clothes,remove_from_cart,2024-07-15 09:44:36,sess_user_426_3,price_sensitive,desktop,organic_search,7,0,2465000,0,False
user_426,10,book,price_check,2024-07-15 09:45:25,sess_user_426_3,price_sensitive,desktop,organic_search,19,0,206000,0,False
user_426,10,book,price_check,2024-07-15 09:46:27,sess_user_426_3,price_sensitive,desktop,organic_search,30,0,205000,0,False
user_462,31,clothes,purchase,2024-07-15 15:27:00,sess_user_462_3,loyal_customer,desktop,direct,80,0,3263000,1,False
user_462,35,clothes,purchase,2024-07-15 15:29:41,sess_user_462_3,loyal_customer,desktop,direct,96,0,3115000,1,False
user_462,31,clothes,click,2024-07-15 15:33:17,sess_user_462_3,loyal_customer,desktop,direct,11,0,2281000,0,False
user_462,44,electronics,purchase,2024-07-15 15:34:51,sess_user_462_3,loyal_customer,desktop,direct,137,0,9256000,2,False
user_462,31,clothes,purchase,2024-07-15 15:38:13,sess_user_462_3,loyal_customer,desktop,direct,209,0,2711000,3,False
user_462,41,electronics,purchase,2024-07-15 15:43:08,sess_user_462_3,loyal_customer,desktop,direct,142,0,9198000,2,False
user_253,8,book,click,2024-07-15 16:14:00,sess_user_253_2,price_sensitive,desktop,paid_search,7,0,204000,0,False
user_253,8,book,view,2024-07-15 16:14:50,sess_user_253_2,price_sensitive,desktop,paid_search,64,51,284000,0,False
user_253,3,book,click,2024-07-15 16:16:44,sess_user_253_2,price_sensitive,desktop,paid_search,9,0,252000,0,False
user_253,45,electronics,view,2024-07-15 16:18:42,sess_user_253_2,price_sensitive,desktop,paid_search,42,63,9397000,0,False
user_253,8,book,add_to_cart,2024-07-15 16:20:50,sess_user_253_2,price_sensitive,desktop,paid_search,13,0,203000,2,False
user_253,8,book,view,2024-07-15 16:22:32,sess_user_253_2,price_sensitive,desktop,paid_search,26,67,321000,0,False
user_193,37,clothes,search,2024-07-15 18:13:00,sess_user_193_1,price_sensitive,desktop,organic_search,17,0,2377000,0,False
user_193,8,book,click,2024-07-15 18:14:25,sess_user_193_1,price_sensitive,desktop,organic_search,12,0,289000,0,False
user_193,19,book,add_to_cart,2024-07-15 18:14:51,sess_user_193_1,price_sensitive,desktop,organic_search,6,0,227000,1,False
user_193,19,book,search,2024-07-15 18:15:22,sess_user_193_1,price_sensitive,desktop,organic_search,28,0,299000,0,False
user_193,34,clothes,click,2024-07-15 18:17:28,sess_user_193_1,price_sensitive,desktop,organic_search,11,0,3344000,0,False
user_193,19,book,remove_from_cart,2024-07-15 18:19:05,sess_user_193_1,price_sensitive,desktop,organic_search,16,0,287000,0,False
user_193,8,book,purchase,2024-07-15 18:20:36,sess_user_193_1,price_sensitive,desktop,organic_search,124,0,191000,2,False
user_193,30,clothes,price_check,2024-07-15 18:23:35,sess_user_193_1,price_sensitive,desktop,organic_search,32,0,1244000,0,False
user_480,18,book,view,2024-07-15 22:39:00,sess_user_480_3,window_shopper,mobile,recommendation,119,63,186000,0,False
user_480,12,book,add_to_cart,2024-07-15 22:41:13,sess_user_480_3,window_shopper,mobile,recommendation,8,0,450000,1,False
user_480,13,book,view,2024-07-15 22:42:58,sess_user_480_3,window_shopper,mobile,recommendation,40,69,187000,0,False
user_185,6,book,purchase,2024-07-16 08:09:00,sess_user_185_3,loyal_customer,mobile,recommendation,117,0,186000,2,True
user_185,46,electronics,search,2024-07-16 08:12:51,sess_user_185_3,loyal_customer,mobile,recommendation,17,0,9644000,0,False
user_042,9,book,purchase,2024-07-16 08:14:00,sess_user_042_2,brand_loyal,mobile,direct,151,0,271000,1,False
user_042,42,electronics,purchase,2024-07-16 08:14:00,sess_user_042_3,brand_loyal,mobile,direct,120,0,11097000,2,False
user_185,6,book,search,2024-07-16 08:14:42,sess_user_185_3,loyal_customer,mobile,recommendation,4,0,374000,0,False
user_042,16,book,click,2024-07-16 08:16:31,sess_user_042_3,brand_loyal,mobile,direct,7,0,450000,0,False
user_042,2,book,remove_from_cart,2024-07-16 08:18:04,sess_user_042_3,brand_loyal,mobile,direct,5,0,283000,0,False
user_042,11,book,review_read,2024-07-16 08:18:12,sess_user_042_2,brand_loyal,mobile,direct,30,70,196000,0,False
user_042,16,book,click,2024-07-16 08:18:29,sess_user_042_3,brand_loyal,mobile,direct,4,0,166000,0,False
user_042,11,book,add_to_cart,2024-07-16 08:20:35,sess_user_042_2,brand_loyal,mobile,direct,24,0,248000,1,False
user_431,33,clothes,click,2024-07-16 10:21:00,sess_user_431_1,brand_loyal,mobile,organic_search,6,0,3451000,0,False
user_431,25,book,click,2024-07-16 10:21:30,sess_user_431_1,brand_loyal,mobile,organic_search,12,0,210000,0,False
user_431,18,book,add_to_cart,2024-07-16 10:22:35,sess_user_431_1,brand_loyal,mobile,organic_search,12,0,136000,1,False
user_431,18,book,click,2024-07-16 10:23:28,sess_user_431_1,brand_loyal,mobile,organic_search,10,0,450000,0,False
user_431,18,book,purchase,2024-07-16 10:24:05,sess_user_431_1,brand_loyal,mobile,organic_search,51,0,256000,1,True
user_431,18,book,click,2024-07-16 10:26:50,sess_user_431_1,brand_loyal,mobile,organic_search,11,0,267000,0,False
user_440,35,clothes,purchase,2024-07-16 13:57:00,sess_user_440_2,brand_loyal,desktop,organic_search,159,0,5066000,1,False
user_440,35,clothes,remove_from_cart,2024-07-16 14:01:35,sess_user_440_2,brand_loyal,desktop,organic_search,8,0,3031000,0,False
user_440,27,book,add_to_cart,2024-07-16 14:03:31,sess_user_440_2,brand_loyal,desktop,organic_search,1,0,343000,1,False
user_440,18,book,remove_from_cart,2024-07-16 14:05:10,sess_user_440_2,brand_loyal,desktop,organic_search,3,0,228000,0,False
user_440,14,book,review_read,2024-07-16 14:05:47,sess_user_440_2,brand_loyal,desktop,organic_search,209,85,224000,0,False
user_440,32,clothes,review_read,2024-07-16 14:11:00,sess_user_440_2,brand_loyal,desktop,organic_search,113,64,1923000,0,False
user_440,14,book,purchase,2024-07-16 14:13:48,sess_user_440_2,brand_loyal,desktop,organic_search,82,0,150000,2,False
user_414,48,electronics,view,2024-07-16 16:57:00,sess_user_414_3,gift_buyer,desktop,email,64,62,11207000,0,False
user_414,48,electronics,search,2024-07-16 16:58:14,sess_user_414_3,gift_buyer,desktop,email,13,0,9607000,0,False
user_414,34,clothes,purchase,2024-07-16 16:59:12,sess_user_414_3,gift_buyer,desktop,email,78,0,3010000,1,False
user_414,34,clothes,view,2024-07-16 17:01:54,sess_user_414_3,gift_buyer,desktop,email,59,55,3098000,0,False
user_326,15,book,add_to_cart,2024-07-16 21:31:00,sess_user_326_2,brand_loyal,desktop,social,6,0,314000,1,False
user_111,6,book,search,2024-07-16 21:33:00,sess_user_111_4,price_sensitive,tablet,email,17,0,198000,0,False
user_326,52,electronics,purchase,2024-07-16 21:33:03,sess_user_326_2,brand_loyal,desktop,social,152,0,6321000,1,False
user_111,4,book,purchase,2024-07-16 21:33:49,sess_user_111_4,price_sensitive,tablet,email,109,0,164000,1,True
user_326,52,electronics,price_check,2024-07-16 21:35:58,sess_user_326_2,brand_loyal,desktop,social,15,0,11923000,0,False
user_326,19,book,purchase,2024-07-16 21:36:34,sess_user_326_2,brand_loyal,desktop,social,71,0,181000,1,False
user_111,1,book,price_check,2024-07-16 21:37:09,sess_user_111_4,price_sensitive,tablet,email,29,0,146000,0,False
user_111,5,book,click,2024-07-16 21:38:27,sess_user_111_4,price_sensitive,tablet,email,10,0,261000,0,False
user_326,7,book,click,2024-07-16 21:39:39,sess_user_326_2,brand_loyal,desktop,social,2,0,299000,0,False
user_111,13,book,search,2024-07-16 21:39:46,sess_user_111_4,price_sensitive,tablet,email,22,0,220000,0,False
user_111,43,electronics,view,2024-07-16 21:40:29,sess_user_111_4,price_sensitive,tablet,email,158,68,5918000,0,False
user_111,43,electronics,click,2024-07-16 21:43:40,sess_user_111_4,price_sensitive,tablet,email,10,0,7395000,0,False
user_111,5,book,view,2024-07-16 21:45:38,sess_user_111_4,price_sensitive,tablet,email,35,35,307000,0,False
user_465,18,book,price_check,2024-07-17 12:33:00,sess_user_465_3,deal_hunter,mobile,social,26,0,219000,0,False
user_465,25,book,add_to_cart,2024-07-17 12:33:37,sess_user_465_3,deal_hunter,mobile,social,20,0,409000,1,False
user_465,27,book,purchase,2024-07-17 12:35:39,sess_user_465_3,deal_hunter,mobile,social,172,0,216000,1,False
user_465,11,book,view,2024-07-17 12:38:57,sess_user_465_3,deal_hunter,mobile,social,49,53,337000,0,False
user_465,27,book,purchase,2024-07-17 12:40:01,sess_user_465_3,deal_hunter,mobile,social,100,0,280000,1,False
user_465,11,book,purchase,2024-07-17 12:42:39,sess_user_465_3,deal_hunter,mobile,social,139,0,414000,1,True
user_465,19,book,view,2024-07-17 12:46:20,sess_user_465_3,deal_hunter,mobile,social,80,31,245000,0,False
user_465,17,book,price_check,2024-07-17 12:48:55,sess_user_465_3,deal_hunter,mobile,social,15,0,322000,0,False
user_440,16,book,click,2024-07-17 13:57:00,sess_user_440_3,brand_loyal,desktop,direct,10,0,303000,0,False
user_440,26,book,purchase,2024-07-17 13:58:14,sess_user_440_3,brand_loyal,desktop,direct,142,0,189000,2,False
user_440,50,electronics,remove_from_cart,2024-07-17 14:01:46,sess_user_440_3,brand_loyal,desktop,direct,2,0,9322000,0,False
user_440,36,clothes,add_to_cart,2024-07-17 14:03:39,sess_user_440_3,brand_loyal,desktop,direct,11,0,2778000,1,False
user_440,19,book,purchase,2024-07-17 14:05:24,sess_user_440_3,brand_loyal,desktop,direct,99,0,450000,1,False
user_440,35,clothes,view,2024-07-17 14:08:16,sess_user_440_3,brand_loyal,desktop,direct,65,81,4560000,0,False
user_440,46,electronics,purchase,2024-07-17 14:10:29,sess_user_440_3,brand_loyal,desktop,direct,199,0,6281000,1,False
user_428,40,electronics,click,2024-07-17 14:11:00,sess_user_428_5,deal_hunter,desktop,social,2,0,6874000,0,False
user_428,33,clothes,add_to_cart,2024-07-17 14:11:35,sess_user_428_5,deal_hunter,desktop,social,11,0,3027000,2,False
user_428,5,book,search,2024-07-17 14:13:29,sess_user_428_5,deal_hunter,desktop,social,17,0,307000,0,False
user_440,16,book,review_read,2024-07-17 14:14:09,sess_user_440_3,brand_loyal,desktop,direct,184,67,147000,0,False
user_428,40,electronics,view,2024-07-17 14:15:05,sess_user_428_5,deal_hunter,desktop,social,87,70,11204000,0,False
user_428,5,book,purchase,2024-07-17 14:17:42,sess_user_428_5,deal_hunter,desktop,social,83,0,251000,2,True
user_428,40,electronics,add_to_cart,2024-07-17 14:20:49,sess_user_428_5,deal_hunter,desktop,social,12,0,10955000,2,False
user_428,28,book,review_read,2024-07-17 14:22:24,sess_user_428_5,deal_hunter,desktop,social,184,89,225000,0,False
user_428,32,clothes,search,2024-07-17 14:26:22,sess_user_428_5,deal_hunter,desktop,social,21,0,5500000,0,False
user_210,24,book,view,2024-07-17 20:37:00,sess_user_210_1,window_shopper,mobile,social,66,48,262000,0,False
user_210,11,book,click,2024-07-17 20:39:52,sess_user_210_1,window_shopper,mobile,social,10,0,397000,0,False
user_210,1,book,click,2024-07-17 20:40:17,sess_user_210_1,window_shopper,mobile,social,16,0,208000,0,False
user_210,39,electronics,price_check,2024-07-17 20:41:55,sess_user_210_1,window_shopper,mobile,social,42,0,11960000,0,False
user_210,24,book,view,2024-07-17 20:42:52,sess_user_210_1,window_shopper,mobile,social,103,75,134000,0,False
user_091,13,book,click,2024-07-17 20:46:00,sess_user_091_3,impulse_buyer,desktop,email,2,0,256000,0,False
user_210,33,clothes,search,2024-07-17 20:46:24,sess_user_210_1,window_shopper,mobile,social,22,0,1951000,0,False
user_091,35,clothes,add_to_cart,2024-07-17 20:46:29,sess_user_091_3,impulse_buyer,desktop,email,6,0,4324000,2,False
user_091,1,book,click,2024-07-17 20:47:24,sess_user_091_3,impulse_buyer,desktop,email,5,0,204000,0,False
user_210,1,book,view,2024-07-17 20:48:15,sess_user_210_1,window_shopper,mobile,social,65,81,294000,0,False
user_091,1,book,purchase,2024-07-17 20:48:48,sess_user_091_3,impulse_buyer,desktop,email,172,0,269000,1,True
user_210,23,book,view,2024-07-17 20:50:44,sess_user_210_1,window_shopper,mobile,social,105,74,167000,0,False
user_091,35,clothes,click,2024-07-17 20:52:59,sess_user_091_3,impulse_buyer,desktop,email,8,0,2364000,0,False
user_091,51,electronics,view,2024-07-17 20:53:35,sess_user_091_3,impulse_buyer,desktop,email,46,38,4722000,0,False
user_091,7,book,add_to_cart,2024-07-17 20:55:25,sess_user_091_3,impulse_buyer,desktop,email,19,0,415000,1,False
user_174,29,clothes,add_to_cart,2024-07-17 22:51:00,sess_user_174_1,brand_loyal,mobile,direct,2,0,1970000,1,False
user_174,29,clothes,click,2024-07-17 22:52:02,sess_user_174_1,brand_loyal,mobile,direct,11,0,3970000,0,False
user_174,50,electronics,view,2024-07-17 22:53:39,sess_user_174_1,brand_loyal,mobile,direct,63,37,8070000,0,False
user_042,39,electronics,review_read,2024-07-18 08:14:00,sess_user_042_4,brand_loyal,mobile,social,99,72,7873000,0,False
user_042,10,book,purchase,2024-07-18 08:16:10,sess_user_042_4,brand_loyal,mobile,social,79,0,161000,1,True
user_042,27,book,add_to_cart,2024-07-18 08:18:27,sess_user_042_4,brand_loyal,mobile,social,10,0,156000,1,False
user_042,39,electronics,purchase,2024-07-18 08:19:51,sess_user_042_4,brand_loyal,mobile,social,152,0,9417000,1,False
user_033,33,clothes,search,2024-07-18 19:15:00,sess_user_033_2,loyal_customer,tablet,social,33,0,2335000,0,False
user_033,32,clothes,click,2024-07-18 19:17:24,sess_user_033_2,loyal_customer,tablet,social,10,0,2983000,0,False
user_033,14,book,purchase,2024-07-18 19:18:01,sess_user_033_2,loyal_customer,tablet,social,121,0,450000,1,False
user_033,32,clothes,search,2024-07-18 19:20:37,sess_user_033_2,loyal_customer,tablet,social,20,0,3531000,0,False
user_033,18,book,review_read,2024-07-18 19:21:13,sess_user_033_2,loyal_customer,tablet,social,210,65,197000,0,False
user_033,14,book,search,2024-07-18 19:25:40,sess_user_033_2,loyal_customer,tablet,social,7,0,132000,0,False
user_473,41,electronics,click,2024-07-18 22:25:00,sess_user_473_1,window_shopper,mobile,email,10,0,8201000,0,False
user_473,8,book,view,2024-07-18 22:25:25,sess_user_473_1,window_shopper,mobile,email,55,74,302000,0,False
user_473,21,book,view,2024-07-18 22:27:23,sess_user_473_1,window_shopper,mobile,email,100,58,237000,0,False
user_473,21,book,view,2024-07-18 22:31:03,sess_user_473_1,window_shopper,mobile,email,132,72,249000,0,False
user_473,42,electronics,click,2024-07-18 22:34:46,sess_user_473_1,window_shopper,mobile,email,6,0,10921000,0,False
user_473,39,electronics,view,2024-07-18 22:35:54,sess_user_473_1,window_shopper,mobile,email,102,80,8357000,0,False
user_473,29,clothes,add_to_cart,2024-07-18 22:38:17,sess_user_473_1,window_shopper,mobile,email,17,0,5250000,1,False
user_480,6,book,click,2024-07-18 22:39:00,sess_user_480_4,window_shopper,mobile,social,4,0,238000,0,False
user_473,28,book,view,2024-07-18 22:39:09,sess_user_473_1,window_shopper,mobile,email,103,60,108000,0,False
user_480,33,clothes,view,2024-07-18 22:40:43,sess_user_480_4,window_shopper,mobile,social,43,61,5500000,0,False
user_480,32,clothes,click,2024-07-18 22:42:10,sess_user_480_4,window_shopper,mobile,social,12,0,4052000,0,False
user_480,14,book,review_read,2024-07-18 22:44:03,sess_user_480_4,window_shopper,mobile,social,252,83,226000,0,False
user_480,6,book,search,2024-07-18 22:49:09,sess_user_480_4,window_shopper,mobile,social,25,0,280000,0,False
user_480,6,book,add_to_cart,2024-07-18 22:51:03,sess_user_480_4,window_shopper,mobile,social,12,0,276000,1,False
user_480,14,book,search,2024-07-18 22:52:02,sess_user_480_4,window_shopper,mobile,social,17,0,249000,0,False
user_480,4,book,view,2024-07-18 22:53:22,sess_user_480_4,window_shopper,mobile,social,61,54,116000,0,False
user_013,14,book,click,2024-07-18 22:55:00,sess_user_013_1,impulse_buyer,mobile,social,7,0,183000,0,False
user_013,10,book,purchase,2024-07-18 22:55:31,sess_user_013_1,impulse_buyer,mobile,social,68,0,194000,2,False
user_013,37,clothes,purchase,2024-07-18 22:58:33,sess_user_013_1,impulse_buyer,mobile,social,8,0,4044000,1,False
user_234,2,book,search,2024-07-19 09:05:00,sess_user_234_1,gift_buyer,desktop,direct,29,0,175000,0,False
user_234,14,book,click,2024-07-19 09:05:56,sess_user_234_1,gift_buyer,desktop,direct,8,0,144000,0,False
user_234,14,book,price_check,2024-07-19 09:06:34,sess_user_234_1,gift_buyer,desktop,direct,24,0,267000,0,False
user_311,26,book,view,2024-07-19 09:25:00,sess_user_311_3,deal_hunter,mobile,direct,103,34,378000,0,False
user_311,50,electronics,purchase,2024-07-19 09:28:41,sess_user_311_3,deal_hunter,mobile,direct,167,0,11683000,2,True
user_311,1,book,view,2024-07-19 09:32:41,sess_user_311_3,deal_hunter,mobile,direct,91,48,137000,0,False
user_311,38,clothes,purchase,2024-07-19 09:35:59,sess_user_311_3,deal_hunter,mobile,direct,122,0,2067000,1,True
user_311,32,clothes,search,2024-07-19 09:38:36,sess_user_311_3,deal_hunter,mobile,direct,13,0,1893000,0,False
user_311,22,book,click,2024-07-19 09:39:58,sess_user_311_3,deal_hunter,mobile,direct,6,0,214000,0,False
user_311,32,clothes,click,2024-07-19 09:41:38,sess_user_311_3,deal_hunter,mobile,direct,1,0,3737000,0,False
user_431,25,book,purchase,2024-07-19 10:21:00,sess_user_431_2,brand_loyal,mobile,social,122,0,230000,1,False
user_431,43,electronics,click,2024-07-19 10:24:18,sess_user_431_2,brand_loyal,mobile,social,5,0,8876000,0,False
user_431,25,book,purchase,2024-07-19 10:24:58,sess_user_431_2,brand_loyal,mobile,social,116,0,174000,2,False
user_431,43,electronics,click,2024-07-19 10:28:16,sess_user_431_2,brand_loyal,mobile,social,7,0,15842000,0,False
user_431,42,electronics,click,2024-07-19 10:29:58,sess_user_431_2,brand_loyal,mobile,social,5,0,5933000,0,False
user_163,13,book,review_read,2024-07-19 12:42:00,sess_user_163_3,researcher,desktop,organic_search,225,77,176000,0,False
user_163,25,book,view,2024-07-19 12:42:00,sess_user_163_4,researcher,desktop,recommendation,133,53,403000,0,False
user_163,9,book,view,2024-07-19 12:45:20,sess_user_163_4,researcher,desktop,recommendation,57,61,399000,0,False
user_163,2,book,review_read,2024-07-19 12:46:02,sess_user_163_3,researcher,desktop,organic_search,300,97,381000,0,False
user_163,26,book,click,2024-07-19 12:46:58,sess_user_163_4,researcher,desktop,recommendation,15,0,410000,0,False
user_163,6,book,purchase,2024-07-19 12:52:25,sess_user_163_3,researcher,desktop,organic_search,202,0,278000,1,False
user_163,2,book,price_check,2024-07-19 12:57:14,sess_user_163_3,researcher,desktop,organic_search,18,0,240000,0,False
user_163,6,book,view,2024-07-19 12:59:03,sess_user_163_3,researcher,desktop,organic_search,84,100,336000,0,False
user_163,13,book,view,2024-07-19 13:00:57,sess_user_163_3,researcher,desktop,organic_search,131,85,206000,0,False
user_163,2,book,search,2024-07-19 13:04:10,sess_user_163_3,researcher,desktop,organic_search,28,0,287000,0,False
user_163,6,book,review_read,2024-07-19 13:05:02,sess_user_163_3,researcher,desktop,organic_search,166,88,246000,0,False
user_490,49,electronics,purchase,2024-07-19 16:08:00,sess_user_490_4,brand_loyal,desktop,direct,94,0,12053000,1,False
user_490,45,electronics,review_read,2024-07-19 16:10:20,sess_user_490_4,brand_loyal,desktop,direct,143,67,8785000,0,False
user_490,13,book,add_to_cart,2024-07-19 16:12:58,sess_user_490_4,brand_loyal,desktop,direct,5,0,378000,1,False
user_250,25,book,add_to_cart,2024-07-19 19:58:00,sess_user_250_4,impulse_buyer,mobile,recommendation,11,0,416000,1,False
user_250,47,electronics,purchase,2024-07-19 19:59:33,sess_user_250_4,impulse_buyer,mobile,recommendation,92,0,11643000,3,False
user_250,38,clothes,view,2024-07-19 20:02:31,sess_user_250_4,impulse_buyer,mobile,recommendation,54,52,1478000,0,False
user_250,47,electronics,click,2024-07-19 20:05:05,sess_user_250_4,impulse_buyer,mobile,recommendation,7,0,12910000,0,False
user_250,34,clothes,view,2024-07-19 20:05:45,sess_user_250_4,impulse_buyer,mobile,recommendation,1,24,2171000,0,False
user_250,50,electronics,click,2024-07-19 20:06:06,sess_user_250_4,impulse_buyer,mobile,recommendation,2,0,7729000,0,False
user_250,30,clothes,remove_from_cart,2024-07-19 20:06:24,sess_user_250_4,impulse_buyer,mobile,recommendation,6,0,3960000,0,False
user_250,8,book,add_to_cart,2024-07-19 20:06:54,sess_user_250_4,impulse_buyer,mobile,recommendation,14,0,197000,2,False
user_125,14,book,price_check,2024-07-19 21:01:00,sess_user_125_1,impulse_buyer,desktop,recommendation,24,0,387000,0,False
user_125,12,book,purchase,2024-07-19 21:02:30,sess_user_125_1,impulse_buyer,desktop,recommendation,40,0,132000,1,False
user_125,35,clothes,view,2024-07-19 21:04:16,sess_user_125_1,impulse_buyer,desktop,recommendation,35,38,3191000,0,False
user_125,7,book,price_check,2024-07-19 21:06:44,sess_user_125_1,impulse_buyer,desktop,recommendation,12,0,276000,0,False
user_268,37,clothes,price_check,2024-07-19 22:28:00,sess_user_268_4,price_sensitive,mobile,social,19,0,2844000,0,False
user_268,17,book,view,2024-07-19 22:29:52,sess_user_268_4,price_sensitive,mobile,social,47,29,226000,0,False
user_268,2,book,price_check,2024-07-19 22:31:30,sess_user_268_4,price_sensitive,mobile,social,16,0,286000,0,False
user_268,2,book,search,2024-07-19 22:32:13,sess_user_268_4,price_sensitive,mobile,social,16,0,390000,0,False
user_268,17,book,price_check,2024-07-19 22:32:43,sess_user_268_4,price_sensitive,mobile,social,49,0,335000,0,False
user_268,22,book,search,2024-07-19 22:34:14,sess_user_268_4,price_sensitive,mobile,social,9,0,447000,0,False
user_268,22,book,search,2024-07-19 22:35:09,sess_user_268_4,price_sensitive,mobile,social,34,0,266000,0,False
user_268,41,electronics,view,2024-07-19 22:36:24,sess_user_268_4,price_sensitive,mobile,social,105,45,4761000,0,False
user_234,30,clothes,click,2024-07-20 09:05:00,sess_user_234_2,gift_buyer,desktop,email,5,0,2492000,0,False
user_234,14,book,view,2024-07-20 09:06:44,sess_user_234_2,gift_buyer,desktop,email,21,65,382000,0,False
user_234,30,clothes,add_to_cart,2024-07-20 09:08:10,sess_user_234_2,gift_buyer,desktop,email,7,0,2352000,1,False
user_431,6,book,review_read,2024-07-20 10:21:00,sess_user_431_3,brand_loyal,mobile,email,131,64,165000,0,False
user_431,30,clothes,view,2024-07-20 10:24:27,sess_user_431_3,brand_loyal,mobile,email,56,49,2350000,0,False
user_431,40,electronics,purchase,2024-07-20 10:26:29,sess_user_431_3,brand_loyal,mobile,email,121,0,5349000,1,False
user_431,43,electronics,purchase,2024-07-20 10:29:49,sess_user_431_3,brand_loyal,mobile,email,26,0,11571000,1,False
user_431,43,electronics,click,2024-07-20 10:30:58,sess_user_431_3,brand_loyal,mobile,email,1,0,6500000,0,False
user_465,18,book,add_to_cart,2024-07-20 12:33:00,sess_user_465_4,deal_hunter,mobile,email,18,0,274000,2,False
user_139,8,book,review_read,2024-07-20 12:34:00,sess_user_139_1,researcher,desktop,direct,222,100,288000,0,False
user_465,18,book,price_check,2024-07-20 12:34:52,sess_user_465_4,deal_hunter,mobile,email,23,0,270000,0,False
user_465,47,electronics,search,2024-07-20 12:35:57,sess_user_465_4,deal_hunter,mobile,email,20,0,7313000,0,False
user_465,27,book,view,2024-07-20 12:37:53,sess_user_465_4,deal_hunter,mobile,email,21,25,412000,0,False
user_465,38,clothes,purchase,2024-07-20 12:38:53,sess_user_465_4,deal_hunter,mobile,email,150,0,3320000,2,True
user_139,52,electronics,view,2024-07-20 12:39:10,sess_user_139_1,researcher,desktop,direct,97,100,8309000,0,False
user_139,32,clothes,view,2024-07-20 12:41:32,sess_user_139_1,researcher,desktop,direct,75,79,4255000,0,False
user_139,8,book,search,2024-07-20 12:43:52,sess_user_139_1,researcher,desktop,direct,15,0,132000,0,False
user_139,18,book,click,2024-07-20 12:45:14,sess_user_139_1,researcher,desktop,direct,10,0,149000,0,False
user_139,8,book,review_read,2024-07-20 12:46:26,sess_user_139_1,researcher,desktop,direct,202,99,193000,0,False
user_139,32,clothes,review_read,2024-07-20 12:51:46,sess_user_139_1,researcher,desktop,direct,132,93,3955000,0,False
user_066,6,book,click,2024-07-20 14:13:00,sess_user_066_1,brand_loyal,mobile,direct,5,0,235000,0,False
user_066,49,electronics,purchase,2024-07-20 14:13:56,sess_user_066_1,brand_loyal,mobile,direct,131,0,15762000,1,False
user_066,32,clothes,add_to_cart,2024-07-20 14:18:04,sess_user_066_1,brand_loyal,mobile,direct,16,0,3382000,3,False
user_462,5,book,add_to_cart,2024-07-20 15:27:00,sess_user_462_4,loyal_customer,desktop,organic_search,2,0,220000,1,False
